"time_stamp","humidity_a","temperature_a","pressure_a","pm2.5_alt_a","pm2.5_alt_b","sensor_index","sensor_name","pm2.5_alt","pm2.5_aqi"
2024-02-17 18:30:00,36.267,39.067,1010.749,1.8,1.6,188641,"Sensor #7",1.7,8
2024-02-17 19:00:00,36.2,38.733,1011.071,1.9,1.7,188641,"Sensor #7",1.8,8
2024-02-17 19:30:00,36.333,38,1011.472,2,1.9,188641,"Sensor #7",1.95,9
2024-02-17 20:00:00,35.4,37.867,1011.806,1.8,1.6,188641,"Sensor #7",1.7,8
2024-02-17 20:30:00,35,37.733,1012.23,1.6,1.5,188641,"Sensor #7",1.55,7
2024-02-17 21:00:00,35,37,1012.58,1.6,1.5,188641,"Sensor #7",1.55,7
2024-02-17 21:30:00,35,36.8,1012.696,1.7,1.6,188641,"Sensor #7",1.65,7
2024-02-17 22:00:00,35.933,36.067,1013.135,1.8,1.7,188641,"Sensor #7",1.75,8
2024-02-17 22:30:00,36.733,36.133,1013.261,1.9,1.6,188641,"Sensor #7",1.75,8
2024-02-17 23:00:00,37.067,36,1013.215,1.7,1.5,188641,"Sensor #7",1.6,7
2024-02-17 23:30:00,37.667,35.667,1013.323,1.9,1.7,188641,"Sensor #7",1.8,8
2024-02-18 00:00:00,37.133,35.933,1013.297,1.9,1.7,188641,"Sensor #7",1.8,8
2024-02-18 00:30:00,37.667,36,1013.148,2.3,2.1,188641,"Sensor #7",2.2,10
2024-02-18 01:00:00,36.867,36,1013.45,2.3,1.9,188641,"Sensor #7",2.1,9
2024-02-18 01:30:00,36.4,36.067,1013.893,2,1.8,188641,"Sensor #7",1.9,8
2024-02-18 02:00:00,36.667,36,1013.618,2,1.7,188641,"Sensor #7",1.85,8
2024-02-18 02:30:00,39.4,36,1013.655,2.6,2.4,188641,"Sensor #7",2.5,11
2024-02-18 03:00:00,42.333,35.067,1013.757,3.3,2.9,188641,"Sensor #7",3.1,13
2024-02-18 03:30:00,43.6,35,1013.756,3.4,3.2,188641,"Sensor #7",3.3,14
2024-02-18 04:00:00,43.733,34.933,1013.653,3.4,3,188641,"Sensor #7",3.2,14
2024-02-18 04:30:00,43.067,35,1013.675,3.5,3.1,188641,"Sensor #7",3.3,14
2024-02-18 05:00:00,41.933,34.8,1013.628,4.1,3.6,188641,"Sensor #7",3.85,17
2024-02-18 05:30:00,41,34.133,1013.628,5.1,4.5,188641,"Sensor #7",4.8,20
2024-02-18 06:00:00,40.267,34.933,1013.398,5.6,4.9,188641,"Sensor #7",5.25,22
2024-02-18 06:30:00,38.8,34.133,1013.198,5.8,5.2,188641,"Sensor #7",5.5,23
2024-02-18 07:00:00,38,34,1013.061,6.8,5.8,188641,"Sensor #7",6.3,27
2024-02-18 07:30:00,38,34.333,1013,7.1,6.3,188641,"Sensor #7",6.7,28
2024-02-18 08:00:00,37.933,34.733,1013.077,7.9,7.1,188641,"Sensor #7",7.5,32
2024-02-18 08:30:00,36.6,35.133,1012.983,7.8,7.1,188641,"Sensor #7",7.45,32
2024-02-18 09:00:00,36.6,36,1012.767,9,8.3,188641,"Sensor #7",8.65,37
2024-02-18 09:30:00,35.6,36.867,1012.267,8.2,7.4,188641,"Sensor #7",7.8,33
2024-02-18 10:00:00,33.533,37.467,1011.431,6.4,5.9,188641,"Sensor #7",6.15,26
2024-02-18 10:30:00,33,38.467,1011.264,6.7,5.9,188641,"Sensor #7",6.3,27
2024-02-18 11:00:00,32.133,39.8,1011.253,6.9,6,188641,"Sensor #7",6.45,27
2024-02-18 11:30:00,31.8,40,1010.65,6.9,6.1,188641,"Sensor #7",6.5,28
2024-02-18 12:00:00,30.8,41.067,1009.792,6.8,6.1,188641,"Sensor #7",6.45,27
2024-02-18 12:30:00,29.933,42.133,1009.591,6.6,5.7,188641,"Sensor #7",6.15,26
2024-02-18 13:00:00,29,43.067,1009.22,6.7,5.8,188641,"Sensor #7",6.25,27
2024-02-18 13:30:00,28.267,43.867,1008.833,6.6,6,188641,"Sensor #7",6.3,27
2024-02-18 14:00:00,29,44,1008.493,6.5,5.8,188641,"Sensor #7",6.15,26
2024-02-18 14:30:00,28.133,45,1008.18,11,9.8,188641,"Sensor #7",10.4,44
2024-02-18 15:00:00,27.6,45.867,1008.147,13.7,12.4,188641,"Sensor #7",13.05,53
2024-02-18 15:30:00,27,46.067,1008.187,8.8,8.2,188641,"Sensor #7",8.5,36
2024-02-18 16:00:00,27,46.867,1008.292,7.4,6.8,188641,"Sensor #7",7.1,30
2024-02-18 16:30:00,27,46.467,1008.483,6.1,5.3,188641,"Sensor #7",5.7,24
2024-02-18 17:00:00,27.2,46.333,1008.539,5.5,4.7,188641,"Sensor #7",5.1,22
2024-02-18 17:30:00,27.8,46,1008.82,5,4.4,188641,"Sensor #7",4.7,20
2024-02-18 18:00:00,28.133,46,1009.193,5.1,4.2,188641,"Sensor #7",4.65,20
2024-02-18 18:30:00,29,46,1009.512,5.1,4.5,188641,"Sensor #7",4.8,20
2024-02-18 19:00:00,29.067,46,1009.605,4.9,4.4,188641,"Sensor #7",4.65,20
2024-02-18 19:30:00,29,46,1009.783,5.6,4.9,188641,"Sensor #7",5.25,22
2024-02-18 20:00:00,29.4,46,1010.089,5.9,5.2,188641,"Sensor #7",5.55,24
2024-02-18 20:30:00,29.667,45.933,1010.571,6.7,5.8,188641,"Sensor #7",6.25,27
2024-02-18 21:00:00,30.067,45.333,1011.197,5.1,4.2,188641,"Sensor #7",4.65,20
2024-02-18 21:30:00,31.267,45.133,1011.771,4.6,3.9,188641,"Sensor #7",4.25,18
2024-02-18 22:00:00,31.8,45,1012.057,5.6,4.7,188641,"Sensor #7",5.15,22
2024-02-18 22:30:00,31,44.667,1012.449,4.4,3.8,188641,"Sensor #7",4.1,18
2024-02-18 23:00:00,31,44,1012.709,4.3,3.7,188641,"Sensor #7",4,17
2024-02-18 23:30:00,31.533,43.933,1013.227,4.8,4.2,188641,"Sensor #7",4.5,19
2024-02-19 00:00:00,31.533,44,1013.499,6.4,5.6,188641,"Sensor #7",6,25
2024-02-19 00:30:00,31.467,43.067,1013.868,5.5,4.9,188641,"Sensor #7",5.2,22
2024-02-19 01:00:00,32.467,42.8,1014.512,5.3,4.6,188641,"Sensor #7",4.95,21
2024-02-19 01:30:00,33,42,1014.525,4.3,3.8,188641,"Sensor #7",4.05,17
2024-02-19 02:00:00,33,42,1014.578,4.4,3.9,188641,"Sensor #7",4.15,18
2024-02-19 02:30:00,33,42.2,1014.867,4.4,3.9,188641,"Sensor #7",4.15,18
2024-02-19 03:00:00,33.6,42,1015.101,4.8,4.2,188641,"Sensor #7",4.5,19
2024-02-19 03:30:00,34,42,1015.111,4.8,4.3,188641,"Sensor #7",4.55,19
2024-02-19 04:00:00,34.133,41.867,1015.505,5,4.2,188641,"Sensor #7",4.6,20
2024-02-19 04:30:00,34.933,41.4,1015.938,5.2,4.5,188641,"Sensor #7",4.85,21
2024-02-19 05:00:00,35,41.467,1016.331,5.5,4.6,188641,"Sensor #7",5.05,22
2024-02-19 05:30:00,35.333,41,1016.871,5.6,4.9,188641,"Sensor #7",5.25,22
2024-02-19 06:00:00,36,41,1017.469,6,4.9,188641,"Sensor #7",5.45,23
2024-02-19 06:30:00,36.667,40.867,1018.075,6.3,5.5,188641,"Sensor #7",5.9,25
2024-02-19 07:00:00,36.6,41,1018.531,6.4,5.5,188641,"Sensor #7",5.95,25
2024-02-19 07:30:00,36,41.2,1019.153,6.2,5.5,188641,"Sensor #7",5.85,25
2024-02-19 08:00:00,36,41.933,1019.937,5.6,4.8,188641,"Sensor #7",5.2,22
2024-02-19 08:30:00,35.133,42.333,1020.089,4.2,3.8,188641,"Sensor #7",4,17
2024-02-19 09:00:00,35,42,1020.419,2.3,2.1,188641,"Sensor #7",2.2,10
2024-02-19 09:30:00,33.467,42,1020.747,1.1,0.9,188641,"Sensor #7",1,5
2024-02-19 10:00:00,31.733,41.933,1021.142,0.7,0.7,188641,"Sensor #7",0.7,3
2024-02-19 10:30:00,31.133,42.6,1021.525,0.9,0.9,188641,"Sensor #7",0.9,4
2024-02-19 11:00:00,30.067,43.533,1021.792,1,0.9,188641,"Sensor #7",0.95,4
2024-02-19 11:30:00,28.933,43.933,1021.929,1.2,1.1,188641,"Sensor #7",1.15,5
2024-02-19 12:00:00,26.533,44,1021.826,0.9,0.9,188641,"Sensor #7",0.9,4
2024-02-19 12:30:00,25.533,44.667,1021.534,2.5,2.1,188641,"Sensor #7",2.3,10
2024-02-19 13:00:00,25.2,44.667,1021.077,3.7,3.2,188641,"Sensor #7",3.45,15
2024-02-19 13:30:00,24.6,45.4,1021.109,2.7,2.5,188641,"Sensor #7",2.6,11
2024-02-19 14:00:00,23.467,45.867,1021.069,2.1,1.8,188641,"Sensor #7",1.95,9
2024-02-19 14:30:00,22.933,45.8,1021.021,1.4,1.3,188641,"Sensor #7",1.35,6
2024-02-19 15:00:00,22.133,46.067,1021.122,1.5,1.4,188641,"Sensor #7",1.45,7
2024-02-19 15:30:00,22,46.667,1021.304,1.3,1.2,188641,"Sensor #7",1.25,6
2024-02-19 16:00:00,20.933,46.267,1021.695,1,1.1,188641,"Sensor #7",1.05,5
2024-02-19 16:30:00,21,45.733,1022.224,1.1,1.1,188641,"Sensor #7",1.1,5
2024-02-19 17:00:00,21,44.867,1022.655,1,1,188641,"Sensor #7",1,5
2024-02-19 17:30:00,21.333,44.8,1023.185,1.3,1.2,188641,"Sensor #7",1.25,6
2024-02-19 18:00:00,22,44.533,1023.873,1.5,1.4,188641,"Sensor #7",1.45,7
2024-02-19 18:30:00,22,44,1024.477,1.1,1.1,188641,"Sensor #7",1.1,5
2024-02-19 19:00:00,23,43,1024.936,1.5,1.3,188641,"Sensor #7",1.4,6
2024-02-19 19:30:00,23.2,43,1025.338,1.6,1.5,188641,"Sensor #7",1.55,7
2024-02-19 20:00:00,24,42.2,1025.711,2,1.8,188641,"Sensor #7",1.9,8
2024-02-19 20:30:00,24.2,42.067,1026.195,2.1,1.9,188641,"Sensor #7",2,9
2024-02-19 21:00:00,25.2,41.133,1026.555,2,2,188641,"Sensor #7",2,9
2024-02-19 21:30:00,25.933,40.533,1026.955,2,1.7,188641,"Sensor #7",1.85,8
2024-02-19 22:00:00,26.2,39.867,1027.205,2.7,2.4,188641,"Sensor #7",2.55,11
2024-02-19 22:30:00,26.933,40,1027.539,1.8,1.7,188641,"Sensor #7",1.75,8
2024-02-19 23:00:00,27,39.533,1027.917,1.8,1.8,188641,"Sensor #7",1.8,8
2024-02-19 23:30:00,26.8,39.333,1028.168,1.6,1.5,188641,"Sensor #7",1.55,7
2024-02-20 00:00:00,27.067,39,1028.545,1.5,1.4,188641,"Sensor #7",1.45,7
2024-02-20 00:30:00,28.067,38.933,1028.73,1.6,1.4,188641,"Sensor #7",1.5,7
2024-02-20 01:00:00,29,38.8,1028.781,1.6,1.6,188641,"Sensor #7",1.6,7
2024-02-20 01:30:00,27.4,38.067,1028.933,1.8,1.6,188641,"Sensor #7",1.7,8
2024-02-20 02:00:00,27.2,36.867,1029.03,1.5,1.4,188641,"Sensor #7",1.45,7
2024-02-20 02:30:00,28.933,35.267,1029.128,1.4,1.3,188641,"Sensor #7",1.35,6
2024-02-20 03:00:00,30.333,34.067,1029.301,1,0.9,188641,"Sensor #7",0.95,4
2024-02-20 03:30:00,28.067,33.8,1029.435,0.7,0.7,188641,"Sensor #7",0.7,3
2024-02-20 04:00:00,28.6,33.667,1029.619,0.6,0.6,188641,"Sensor #7",0.6,3
2024-02-20 04:30:00,28.533,34,1029.676,0.6,0.7,188641,"Sensor #7",0.65,3
2024-02-20 05:00:00,29,33.667,1030.017,0.8,0.7,188641,"Sensor #7",0.75,4
2024-02-20 05:30:00,29.2,33.467,1030.269,0.8,0.8,188641,"Sensor #7",0.8,4
2024-02-20 06:00:00,30,33,1030.581,0.9,0.8,188641,"Sensor #7",0.85,4
2024-02-20 06:30:00,29.867,33.333,1031.033,1,1,188641,"Sensor #7",1,5
2024-02-20 07:00:00,29,33.4,1031.509,1.3,1.2,188641,"Sensor #7",1.25,6
2024-02-20 07:30:00,28.2,33.933,1032.017,1.1,1.1,188641,"Sensor #7",1.1,5
2024-02-20 08:00:00,27,34.733,1032.603,1,0.9,188641,"Sensor #7",0.95,4
2024-02-20 08:30:00,26,35.8,1033.006,0.9,0.9,188641,"Sensor #7",0.9,4
2024-02-20 09:00:00,25.933,36.333,1033.002,1,1,188641,"Sensor #7",1,5
2024-02-20 09:30:00,26.267,37,1033.423,0.9,0.8,188641,"Sensor #7",0.85,4
2024-02-20 10:00:00,27.6,38,1033.69,1,1.1,188641,"Sensor #7",1.05,5
2024-02-20 10:30:00,26.6,38.267,1033.739,1,1.1,188641,"Sensor #7",1.05,5
2024-02-20 11:00:00,26.467,38.933,1033.664,1,1,188641,"Sensor #7",1,5
2024-02-20 11:30:00,25.867,39.733,1033.412,1.2,1.1,188641,"Sensor #7",1.15,5
2024-02-20 12:00:00,24.867,40.467,1033.016,1.3,1.2,188641,"Sensor #7",1.25,6
2024-02-20 12:30:00,25.067,41.133,1032.671,1.4,1.2,188641,"Sensor #7",1.3,6
2024-02-20 13:00:00,24.933,42,1032.325,1.4,1.4,188641,"Sensor #7",1.4,6
2024-02-20 13:30:00,24.533,42.667,1032.077,2.3,2.2,188641,"Sensor #7",2.25,10
2024-02-20 14:00:00,24,43.133,1031.806,3,2.8,188641,"Sensor #7",2.9,13
2024-02-20 14:30:00,23.8,44.067,1031.604,4.7,4.1,188641,"Sensor #7",4.4,19
2024-02-20 15:00:00,23.733,43.933,1031.36,2,1.8,188641,"Sensor #7",1.9,8
2024-02-20 15:30:00,24.867,43.933,1031.261,1.5,1.3,188641,"Sensor #7",1.4,6
2024-02-20 16:00:00,24,43.6,1031.285,1.7,1.5,188641,"Sensor #7",1.6,7
2024-02-20 16:30:00,24.667,42.933,1031.305,1.9,1.7,188641,"Sensor #7",1.8,8
2024-02-20 17:00:00,25.867,43,1031.492,2.7,2.4,188641,"Sensor #7",2.55,11
2024-02-20 17:30:00,26.733,42.6,1031.544,2.2,1.9,188641,"Sensor #7",2.05,9
2024-02-20 18:00:00,30.4,42,1031.855,2.6,2.4,188641,"Sensor #7",2.5,11
2024-02-20 18:30:00,31.667,41.733,1031.844,2.7,2.4,188641,"Sensor #7",2.55,11
2024-02-20 19:00:00,32.667,40.8,1031.873,2.8,2.5,188641,"Sensor #7",2.65,12
2024-02-20 19:30:00,33.533,41,1032.048,4.2,3.7,188641,"Sensor #7",3.95,17
2024-02-20 20:00:00,34,41,1032.145,2.8,2.5,188641,"Sensor #7",2.65,12
2024-02-20 20:30:00,33.933,40.933,1032.402,3.3,3,188641,"Sensor #7",3.15,14
2024-02-20 21:00:00,34.4,41,1032.503,3.5,3.1,188641,"Sensor #7",3.3,14
2024-02-20 21:30:00,36,40.867,1032.474,4,3.4,188641,"Sensor #7",3.7,16
2024-02-20 22:00:00,35.4,40.133,1032.531,3,2.8,188641,"Sensor #7",2.9,13
2024-02-20 22:30:00,34.267,40,1032.588,2.8,2.5,188641,"Sensor #7",2.65,12
2024-02-20 23:00:00,34.533,40,1032.539,3.4,3.1,188641,"Sensor #7",3.25,14
2024-02-20 23:30:00,35,40,1032.545,2.3,2.1,188641,"Sensor #7",2.2,10
2024-02-21 00:00:00,35.867,40,1032.543,2.8,2.5,188641,"Sensor #7",2.65,12
2024-02-21 00:30:00,36.6,39.733,1032.223,3.1,2.9,188641,"Sensor #7",3,13
2024-02-21 01:00:00,37.867,39.933,1032.386,2.5,2.4,188641,"Sensor #7",2.45,11
2024-02-21 01:30:00,38.6,40,1032.191,2.9,2.6,188641,"Sensor #7",2.75,12
2024-02-21 02:00:00,39,40,1031.99,3,2.5,188641,"Sensor #7",2.75,12
2024-02-21 02:30:00,39.2,39.467,1031.419,2.7,2.4,188641,"Sensor #7",2.55,11
2024-02-21 03:00:00,40.2,39.933,1031.772,2.7,2.5,188641,"Sensor #7",2.6,11
2024-02-21 03:30:00,41,40,1031.72,3,2.7,188641,"Sensor #7",2.85,12
2024-02-21 04:00:00,42,39.667,1031.819,2.7,2.4,188641,"Sensor #7",2.55,11
2024-02-21 04:30:00,42.867,39.133,1031.999,3.4,2.9,188641,"Sensor #7",3.15,14
2024-02-21 05:00:00,44.4,38.733,1032.185,4.1,3.5,188641,"Sensor #7",3.8,16
2024-02-21 05:30:00,45,38.8,1032.255,5.4,4.6,188641,"Sensor #7",5,21
2024-02-21 06:00:00,45.267,38.6,1032.256,5.6,4.9,188641,"Sensor #7",5.25,22
2024-02-21 06:30:00,46.067,38.8,1032.14,5.5,4.9,188641,"Sensor #7",5.2,22
2024-02-21 07:00:00,46.267,39.267,1032.271,5.6,4.9,188641,"Sensor #7",5.25,22
2024-02-21 07:30:00,46.4,40,1032.532,5.1,4.5,188641,"Sensor #7",4.8,20
2024-02-21 08:00:00,47,40.533,1032.597,5.1,4.3,188641,"Sensor #7",4.7,20
2024-02-21 08:30:00,46.267,41.667,1032.607,5.4,4.8,188641,"Sensor #7",5.1,22
2024-02-21 09:00:00,46.733,42.133,1032.642,5.6,4.8,188641,"Sensor #7",5.2,22
2024-02-21 09:30:00,44.667,43.8,1032.681,6.4,5.8,188641,"Sensor #7",6.1,26
2024-02-21 10:00:00,44,44,1032.504,6.2,5.6,188641,"Sensor #7",5.9,25
2024-02-21 10:30:00,43.2,44.667,1032.116,5.8,5.1,188641,"Sensor #7",5.45,23
2024-02-21 11:00:00,42.4,45.067,1031.754,5.7,4.8,188641,"Sensor #7",5.25,22
2024-02-21 11:30:00,41.4,45.933,1031.171,5.5,4.6,188641,"Sensor #7",5.05,22
2024-02-21 12:00:00,39.2,46.267,1030.364,4.1,3.5,188641,"Sensor #7",3.8,16
2024-02-21 12:30:00,38.133,46.867,1029.916,3.4,3,188641,"Sensor #7",3.2,14
2024-02-21 13:00:00,37.2,47.467,1029.322,3.1,2.6,188641,"Sensor #7",2.85,12
2024-02-21 13:30:00,36.333,47.933,1028.759,3.9,3.6,188641,"Sensor #7",3.75,16
2024-02-21 14:00:00,35.867,48.2,1028.173,4.1,3.5,188641,"Sensor #7",3.8,16
2024-02-21 14:30:00,36.733,47.333,1028.023,4,3.5,188641,"Sensor #7",3.75,16
2024-02-21 15:00:00,37.933,47.133,1027.702,3.1,2.9,188641,"Sensor #7",3,13
2024-02-21 15:30:00,38.733,47.867,1027.511,3.3,3,188641,"Sensor #7",3.15,14
2024-02-21 16:00:00,39.267,47.533,1027.579,3,2.7,188641,"Sensor #7",2.85,12
2024-02-21 16:30:00,40.4,46.867,1027.561,2.5,2.2,188641,"Sensor #7",2.35,10
2024-02-21 17:00:00,40.467,46.067,1027.377,2.7,2.5,188641,"Sensor #7",2.6,11
2024-02-21 17:30:00,40,45.8,1027.305,2.3,2.1,188641,"Sensor #7",2.2,10
2024-02-21 18:00:00,40.6,45.067,1027.168,2.5,2.2,188641,"Sensor #7",2.35,10
2024-02-21 18:30:00,40.667,45,1027.248,2,2,188641,"Sensor #7",2,9
2024-02-21 19:00:00,40.067,45,1026.935,3.1,2.7,188641,"Sensor #7",2.9,13
2024-02-21 19:30:00,40.6,45,1026.92,2.6,2.3,188641,"Sensor #7",2.45,11
2024-02-21 20:00:00,40.467,45,1026.737,2.7,2.4,188641,"Sensor #7",2.55,11
2024-02-21 20:30:00,40.733,44.933,1026.537,3.4,2.9,188641,"Sensor #7",3.15,14
2024-02-21 21:00:00,41.467,44.933,1026.621,3.6,3.2,188641,"Sensor #7",3.4,15
2024-02-21 21:30:00,41.467,44.333,1026.261,2.7,2.3,188641,"Sensor #7",2.5,11
2024-02-21 22:00:00,42.4,44,1025.686,3.3,2.8,188641,"Sensor #7",3.05,13
2024-02-21 22:30:00,43,44,1025.274,3.2,2.9,188641,"Sensor #7",3.05,13
2024-02-21 23:00:00,43.867,44,1024.891,3,2.8,188641,"Sensor #7",2.9,13
2024-02-21 23:30:00,44.533,43.467,1024.727,3.1,3,188641,"Sensor #7",3.05,13
2024-02-22 00:00:00,45,43.467,1024.291,3.3,3.1,188641,"Sensor #7",3.2,14
2024-02-22 00:30:00,45,44,1023.667,2.2,2.1,188641,"Sensor #7",2.15,9
2024-02-22 01:00:00,44.8,44.267,1023.437,2,2,188641,"Sensor #7",2,9
2024-02-22 01:30:00,44.4,44.667,1023.106,2.8,2.5,188641,"Sensor #7",2.65,12
2024-02-22 02:00:00,44.867,44.933,1022.982,2.5,2.1,188641,"Sensor #7",2.3,10
2024-02-22 02:30:00,45.133,45,1022.389,2.3,2,188641,"Sensor #7",2.15,9
2024-02-22 03:00:00,45,44.333,1021.699,2.6,2.3,188641,"Sensor #7",2.45,11
2024-02-22 03:30:00,45.533,44.133,1020.73,2.1,2,188641,"Sensor #7",2.05,9
2024-02-22 04:00:00,45.067,45,1021.165,1.8,1.6,188641,"Sensor #7",1.7,8
2024-02-22 04:30:00,45,45,1021.114,1.8,1.5,188641,"Sensor #7",1.65,7
2024-02-22 05:00:00,45.867,44.067,1020.972,2,1.9,188641,"Sensor #7",1.95,9
2024-02-22 05:30:00,46.2,43.8,1020.425,1.6,1.6,188641,"Sensor #7",1.6,7
2024-02-22 06:00:00,46.933,44,1020.358,1.9,1.8,188641,"Sensor #7",1.85,8
2024-02-22 06:30:00,47.4,44,1020.141,3.1,2.8,188641,"Sensor #7",2.95,13
2024-02-22 07:00:00,47.667,44,1019.758,3.5,3.1,188641,"Sensor #7",3.3,14
2024-02-22 07:30:00,47.067,44.667,1019.57,3.2,2.9,188641,"Sensor #7",3.05,13
2024-02-22 08:00:00,46.8,45.2,1019.121,3.2,2.8,188641,"Sensor #7",3,13
2024-02-22 08:30:00,45.8,46.133,1018.621,3.3,2.9,188641,"Sensor #7",3.1,13
2024-02-22 09:00:00,45,46.933,1018.195,3.7,3.3,188641,"Sensor #7",3.5,15
2024-02-22 09:30:00,44.2,47.933,1017.776,4.2,3.5,188641,"Sensor #7",3.85,17
2024-02-22 10:00:00,43.2,48.333,1017.29,3.2,2.9,188641,"Sensor #7",3.05,13
2024-02-22 10:30:00,42.133,49.067,1016.951,3.6,3.2,188641,"Sensor #7",3.4,15
2024-02-22 11:00:00,41.267,49.933,1016.702,4,3.5,188641,"Sensor #7",3.75,16
2024-02-22 11:30:00,40.8,50,1016.022,3.7,3.3,188641,"Sensor #7",3.5,15
2024-02-22 12:00:00,41,50.067,1015.22,6.3,5.5,188641,"Sensor #7",5.9,25
2024-02-22 12:30:00,41,51,1014.375,6.6,5.8,188641,"Sensor #7",6.2,26
2024-02-22 13:00:00,41,51.667,1013.72,4.9,4.3,188641,"Sensor #7",4.6,20
2024-02-22 13:30:00,41.4,51.6,1012.736,4.2,3.7,188641,"Sensor #7",3.95,17
2024-02-22 14:00:00,42.8,51.067,1012.169,3.5,3.2,188641,"Sensor #7",3.35,14
2024-02-22 14:30:00,44.067,50.733,1011.463,3.4,2.9,188641,"Sensor #7",3.15,14
2024-02-22 15:00:00,45,50.133,1011.103,4,3.4,188641,"Sensor #7",3.7,16
2024-02-22 15:30:00,45.733,50.4,1010.799,5.2,4.7,188641,"Sensor #7",4.95,21
2024-02-22 16:00:00,47.2,50.067,1010.577,3.7,3.2,188641,"Sensor #7",3.45,15
2024-02-22 16:30:00,50.533,49.267,1010.311,3.8,3.3,188641,"Sensor #7",3.55,15
2024-02-22 17:00:00,54.333,48.6,1009.619,4,3.7,188641,"Sensor #7",3.85,17
2024-02-22 17:30:00,56,48,1009.334,4.1,3.9,188641,"Sensor #7",4,17
2024-02-22 18:00:00,56,48.133,1009.439,4.2,3.6,188641,"Sensor #7",3.9,17
2024-02-22 18:30:00,55.733,48.8,1009.688,4.1,3.8,188641,"Sensor #7",3.95,17
2024-02-22 19:00:00,55.133,49,1009.801,4.4,4,188641,"Sensor #7",4.2,18
2024-02-22 19:30:00,55.933,49,1009.334,4.2,3.9,188641,"Sensor #7",4.05,17
2024-02-22 20:00:00,57.133,48.8,1008.708,4,3.6,188641,"Sensor #7",3.8,16
2024-02-22 20:30:00,58,49,1008.642,3.9,3.7,188641,"Sensor #7",3.8,16
2024-02-22 21:00:00,57.533,49,1008.342,4.5,3.9,188641,"Sensor #7",4.2,18
2024-02-22 21:30:00,58,49.4,1007.464,5.1,4.5,188641,"Sensor #7",4.8,20
2024-02-22 22:00:00,58,49.333,1006.45,4.5,4.1,188641,"Sensor #7",4.3,18
2024-02-22 22:30:00,58.467,49.8,1006.143,6.1,5.5,188641,"Sensor #7",5.8,25
2024-02-22 23:00:00,59.933,48.933,1004.928,5.5,5,188641,"Sensor #7",5.25,22
2024-02-22 23:30:00,60.2,49.667,1005.02,4.9,4.4,188641,"Sensor #7",4.65,20
2024-02-23 00:00:00,61.6,49.867,1004.785,5.9,5.3,188641,"Sensor #7",5.6,24
2024-02-23 00:30:00,62.2,49.933,1004.387,5.2,4.7,188641,"Sensor #7",4.95,21
2024-02-23 01:00:00,62.733,49.933,1003.701,5,4.2,188641,"Sensor #7",4.6,20
2024-02-23 01:30:00,63,50,1003.19,6.1,5.5,188641,"Sensor #7",5.8,25
2024-02-23 02:00:00,62.733,50,1002.435,7.9,7,188641,"Sensor #7",7.45,32
2024-02-23 02:30:00,63,50,1001.719,7.7,7.2,188641,"Sensor #7",7.45,32
2024-02-23 03:00:00,63.067,50,1001.268,7.5,6.9,188641,"Sensor #7",7.2,31
2024-02-23 03:30:00,63.667,49.2,1001.015,8.1,7.6,188641,"Sensor #7",7.85,33
2024-02-23 04:00:00,64.333,48.867,1000.405,8.2,7.6,188641,"Sensor #7",7.9,33
2024-02-23 04:30:00,65,48.933,1000.273,9,8.7,188641,"Sensor #7",8.85,37
2024-02-23 05:00:00,64.933,49,1000.026,9.3,8.6,188641,"Sensor #7",8.95,38
2024-02-23 05:30:00,64.067,50,1000.211,9.4,8.9,188641,"Sensor #7",9.15,39
2024-02-23 06:00:00,63.733,50,1000.137,9.9,9.1,188641,"Sensor #7",9.5,40
2024-02-23 06:30:00,63.4,50,1000.058,12.3,11.7,188641,"Sensor #7",12,50
2024-02-23 07:00:00,63.133,49.8,1000.003,16.8,16,188641,"Sensor #7",16.4,61
2024-02-23 07:30:00,62.667,50.333,999.815,17.2,16.5,188641,"Sensor #7",16.85,61
2024-02-23 08:00:00,61.333,51.267,1000.027,16.3,15.4,188641,"Sensor #7",15.85,59
2024-02-23 08:30:00,59.733,51.733,1000.127,15.9,15.2,188641,"Sensor #7",15.55,59
2024-02-23 09:00:00,59.333,52,1000.105,16.6,15.8,188641,"Sensor #7",16.2,60
2024-02-23 09:30:00,58.8,52.533,999.821,17,16.3,188641,"Sensor #7",16.65,61
2024-02-23 10:00:00,58,52.6,999.353,17.7,16.9,188641,"Sensor #7",17.3,62
2024-02-23 10:30:00,57.8,53.067,999.351,18.3,17.3,188641,"Sensor #7",17.8,63
2024-02-23 11:00:00,56.4,54,999.147,18.2,16.8,188641,"Sensor #7",17.5,63
2024-02-23 11:30:00,55.133,54.2,998.991,16.9,15.9,188641,"Sensor #7",16.4,61
2024-02-23 12:00:00,55,54.133,998.55,15.6,14.5,188641,"Sensor #7",15.05,58
2024-02-23 12:30:00,53.867,54.4,998.23,12.8,11.8,188641,"Sensor #7",12.3,52
2024-02-23 13:00:00,54.2,54,998.042,11.6,11,188641,"Sensor #7",11.3,48
2024-02-23 13:30:00,54.533,53.733,997.966,10.6,9.8,188641,"Sensor #7",10.2,43
2024-02-23 14:00:00,55,53.267,997.588,11.2,10.3,188641,"Sensor #7",10.75,45
2024-02-23 14:30:00,54.4,53.533,997.137,11.1,10.3,188641,"Sensor #7",10.7,45
2024-02-23 15:00:00,54.267,52.533,997.055,8,7.4,188641,"Sensor #7",7.7,33
